SMILES,Score
O=C(CN1CCO[C@@H](c2ccccc2)C1)Nc1nc2c(s1)CCCC2,-7.2
COc1ccccc1CNC(=O)NC[C@H]1CCC[C@H]1O,-6.7
C[C@H](NC(=O)c1ccc2cnn(Cc3ccc(F)cc3)c2c1)c1ccccc1,-8.5
C[C@H](NC(=O)[C@@H]1CCO[C@H]1C)c1ccc(-c2ccncc2)cc1,-6.4
COC(=O)C1(NC(=O)c2cc(OC)c3c(c2)OCCO3)CCCCC1,-6.6
C[C@@H](OC(=O)c1cccc(=O)n1C)c1ccc(Cl)s1,-5.7
O=C(/C=C/c1ccco1)Nc1ccc2c(c1)C(=O)NCC2,-6.7
O=C(NCCc1cccc(-c2ccsc2)c1)c1csc2c1CCCO2,-8.0
CC(C)(C)C(=O)/C(=C\c1cccc([N+](=O)[O-])c1)n1cncn1,-6.8
O=C(CNC(=O)c1ccc2c(c1)OCO2)NCCOc1cccc2ccccc12,-6.1
CCC(=O)Nc1cc(N2CCN(Cc3ccccc3)CC2)ncn1,-7.2
CCONC(=O)c1ccc2c(=O)n3c(nc2c1)CCCCCC3,-7.0
Cn1c([O-])c(C(c2ccccc2)c2ccccc2)c(=O)n(C)c1=S,-7.5
O=C(N[C@H]1CC[NH+]2CCCC[C@H]12)N1CCN(C(=O)c2ccccc2O)CC1,-7.0
COc1ccc(O)c(C[NH+]2CC[C@@]3(CCC[NH+](CCc4ccccc4)C3)C2)c1,-7.2
CC1=C2[C@H](c3cccc(OCC(C)C)c3)CC(=O)N[C@@H]2N(c2ccc([O-])nn2)N1,-8.1
C/C(Cl)=C/Cn1c(SCCBr)nc2c1c(=O)[nH]c(=O)n2C,-6.4
CCCC(=O)N1CCC[C@H](C(=O)OCc2ccc(OC)cc2)C1,-6.5
C[C@@H]1[NH2+]CC[C@@H]1C(=O)N1[C@@H](C(=O)[O-])CC[C@H]2CCCC[C@H]21,-5.8
C[NH2+][C@]1(CO)CC[C@@H]([NH+]2CCC[C@@H]2C2CCCC2)C1,-5.6
Cc1cc(C(=O)N2CCC(c3nnsc3-c3cc(C)no3)CC2)on1,-7.7
O=C(COc1ccc(I)cc1)N[C@H]1CCOc2ccc(Br)cc21,-6.7
CN(C)C1=C(C(=O)Nc2ccccc2)CSc2ccccc21,-6.6
CCOc1cccc(-c2ccc(Cn3cc[nH+]c3)cn2)c1,-6.6
Cn1ncc2c(=O)n(CC(=O)NCCc3ccc(O)cc3)cnc21,-7.5
CC[C@@H](NC(=O)[C@]12CC[C@H](C[C@@H]1Br)C2)c1ccccc1O,-7.0
Cc1ccc2c(c1)N(C)C(=O)[C@@](C)(C(=O)N1CCc3ccccc3C1)O2,-7.9
CC1(C)CCCC[C@@H]1Nc1ccc(S(N)(=O)=O)cc1Br,-6.2
CN(C)C(=O)CCNC(=O)N(C)Cc1cccc(Cl)c1,-6.6
CN(C)c1ccc(CNC(=O)NC2CCC([NH+]3CCCCC3)CC2)cc1,-7.8
Cc1ccc(S(=O)(=O)C[C@H]2CCCO2)cc1,-5.8
CC(C)(C)OC(=O)C1CCC(NC(=O)CCc2nc3ncccc3[nH]2)CC1,-7.4
C[C@@H](C(=O)N1CCC(C)(C)C1)c1ccc2c(c1)OCCO2,-7.0
Cc1n[nH]cc1C[NH2+][C@@H]1CCCC1(C)C,-6.5
Cc1cc(S(=O)(=O)N2CCC[C@H]2CO)sc1C,-5.5
COc1ccccc1[C@H](C)[NH+](C)Cc1nc(C2CC2)no1,-5.9
COC(=O)Nc1cccc(N[C@@H]2CCCS[C@@H]2C)c1,-6.3
CCc1ncc(C[NH+](C)CC(=O)Nc2ccc(S(C)(=O)=O)cc2)s1,-6.3
COc1ccc(S(=O)(=O)N2C[C@@H](C)OCC2(C)C)cc1C,-6.5
COc1ccc(Cl)cc1NC(=O)CNC(=O)COc1ccccc1,-6.8
COCCC1(C(=O)NCC2(C)Cc3ccccc3C2)CC1,-5.6
CCCN1CCC[C@@]2(CCN(c3ccc(C(=O)[O-])c[nH+]3)C2)C1=O,-7.2
CC(C)(C)N1C[C@@H](C(=O)Nc2nnc(COc3ccc(Cl)cc3)s2)CC1=O,-6.8
C[C@@]([NH2+]CC(=O)NC1CCOCC1)(C(=O)[O-])C(F)(F)F,-5.5
O=C(Nc1ccc2nc(C3CCC3)[nH]c2c1)c1n[nH]c(=O)c2ccccc12,-7.7
Cc1ccc(CN(C)C(=O)Cn2ccc(C(F)(F)F)n2)s1,-6.2
CCOCc1ccc2c(c1)C(O)=C([O-])C(=C1C=CC(=[N+]3CC[NH+](C)CC3)C=C1)O2,-7.6
CCc1ocnc1/C([O-])=N/S(=O)(=O)CCCF,-5.7
C=CCNC(=O)Cn1cc(OC)c(=O)cc1CN1CCN(C(C)=O)CC1,-7.3
C[C@H]1C[NH+]2CCC[C@@H]2CN1C(=O)Nc1cccc(C[NH3+])c1,-6.4
COc1cccc(CNC(=O)c2n[nH]c3ccc([N+](=O)[O-])cc23)c1,-7.2
C[C@H]([NH2+]CCC1CCC1)c1occc1Br,-5.3
CC(C)N(CC(=O)N1CCN(C(=O)C(=O)N2CCCC2)CC1)c1ccccc1,-6.5
COc1ccccc1NC(=O)CSc1nnnn1-c1ccc(C(C)C)cc1,-7.3
COCC(=O)N1CCCC[C@@H]1c1nc(N(C)C)ncc1-c1cc(C)no1,-7.0
Cc1ccc(C)c(C(=O)NCC[NH+]2CCC[C@H](C)C2)c1,-6.9
COC[C@H](NC1CC[NH+](C2CCCCC2)CC1)c1ccccc1,-6.6
Cc1ccc(CCNC(=O)CN(C)c2ncnc3[nH]cnc23)c(C)c1,-6.8
CCc1cccc(C)c1NC(=O)N1CCC[C@H]1C[C@H](O)c1ccccc1,-7.6
COc1cc(C[NH+]2C[C@@H](C)[C@H]2c2ccccc2)cc(Cl)c1OCC(N)=O,-6.8
CCC(CC)[C@@H]([NH2+]C)C1CC1,-4.0
CN(C(=O)CC[C@@H]1NC(=O)N(c2ccc(C#N)cc2)C1=O)c1ccccc1F,-6.8
Cc1ccc([C@@H](NC(=O)Cc2n[nH]c(=O)c3ccccc23)C2CC2)cc1,-7.4
C[C@@H](Oc1cccc(F)c1)C(=O)N1CCCC[C@H]1CNS(C)(=O)=O,-6.5
C=CCN(Cc1ccccc1)C(=O)Nc1ccc2c(c1)COC2,-7.3
O=C(N[C@@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)c1ccccc1,-6.8
CN[C@@H]1C(=O)Nc2cc(SC[C@H](O)CO)ccc21,-6.8
C[C@H](CNC(=O)Nc1cccc2cnccc12)Nc1ccccc1,-8.3
CCCc1nnc2sc(-c3cc(Cl)cc(Cl)c3N)nn12,-7.1
CCc1ccc(-c2noc(CNc3cc(C(=O)NC)ccc3Cl)n2)cc1,-7.2
N=C1/C(=C\c2cccn2-c2ccc([N+](=O)[O-])cc2)C(=O)N=C2SC(Cc3cccs3)=NN12,-8.3
COCCNC(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1ccc(O)c(OC)c1)N2,-7.3
Cc1cc(C)cc([C@H]2CCC[NH+]2CCn2cc([N+](=O)[O-])ccc2=O)c1,-7.4
O=C(NC1CCCCCCC1)c1nnc(Cc2ccc(Cl)cc2)o1,-7.1
CCOc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OCCO,-6.2
Cc1nc2c(cnn2C(C)C)cc1C(=O)N(CCO)CC(F)(F)F,-5.9
CN(C(=O)c1ccc(C(F)(F)F)cc1)[C@@H]1CCCN(c2ccccc2)C1,-7.3
c1ccc(-c2nnc(Sc3nc(-c4cccs4)n[n-]3)s2)cc1,-7.2
CNS(=O)(=O)c1ccc([C@H](C)[NH2+]Cc2nc(C)sc2C)cc1,-5.9
O=C(CCC(=O)c1ccc(F)cc1)NCc1cccc(C(F)(F)F)c1,-6.8
O=C(Nc1ccc2cccnc2c1)c1n[nH]c2ccccc12,-7.7
Cc1occc1C(=O)N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,-7.5
CCOc1ccc2nc(NC(=O)C[NH+]3CCC(c4nnc(SC)n4C)CC3)sc2c1,-7.0
CCc1ccccc1NC(=S)N1[C@H]2CCC[C@@H]1CC(NC(=O)C(C)(C)C)C2,-6.7
CCn1nc(C(=O)N[C@@H]2CCCC[C@H]2OC2CCCC2)ccc1=O,-7.2
COc1cc(C(=O)N2CCC(C(C)C)CC2)cc(NC(C)=O)c1OC,-6.1
CN(CC(=O)N[C@H]1CCS(=O)(=O)C1)C(=O)c1ccccc1Br,-6.4
COC(=O)c1ccc(CNc2cccc(C[NH+](C)C)c2)[nH]1,-6.5
CC1=CC(C)(C)N(C(=O)C[NH2+]CCc2ccccc2)c2cc(C)ccc21,-5.7
O=C(CSc1ccc(Cl)cc1)Nc1cccc(NC(=O)c2ccco2)c1,-7.1
Cc1nc(-c2ccco2)ccc1C(=O)N1CC[C@H](C)C[C@H]1C,-6.8
COc1ccccc1NC(=O)Nc1nnc(-c2ccccc2)s1,-6.9
CS[C@H]1CCC[C@H]1NC(=O)[C@H]1COc2ccc(F)cc2C1,-6.4
Cc1ccc(/C=C(\C#N)c2nc(-c3cc4ccccc4oc3=O)cs2)o1,-7.6
COc1ncnc2c1CN(C(=O)[C@@H]1CC[C@@H]3CCCC[C@@H]3C1)CC2,-7.0
CN(CC(C)(CO)CO)c1ccc(C(F)(F)F)cn1,-5.7
COc1ccc(S(=O)(=O)N2CCC[C@@H](C(=O)N3CCCCCC3)C2)cc1,-6.9
CCOC(=O)c1c(NC(=O)c2ccc(F)cc2)sc(C(=O)Nc2ccccc2F)c1C,-8.4
COc1ccc(-c2n[nH]cc2C[NH+](C)[C@H](C)c2ccc3c(c2)OCCO3)c(F)c1,-7.1
Cc1cc(C)nc(-n2nc(C)c3c2N(Cc2ccccc2Cl)C(=O)C[C@H]3c2ccccc2)n1,-7.2
O=C(COc1ccc(Br)cc1Br)Oc1ccccc1[N+](=O)[O-],-5.9
Cc1cc(C)c([C@@H](C)NC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1C,-7.6
CC(C)N1C[C@H](C(=O)N[C@@H]2CCCN(c3ccccc3)C2=O)CC1=O,-6.7
C[C@@H]1CCCCN1C(=O)NCCNC(=O)c1ccccc1,-6.9
CCc1ccc([C@@H](C)NC(=O)[C@H](C)[NH+]2CCc3n[nH]cc3C2)cc1,-7.2
CNS(=O)(=O)c1cc(C(=O)Nc2ccc3c(C)n[nH]c3c2)c(C)o1,-6.4
O=C(NCCCCN1CCOCC1)c1cccc(N2CCCNC2=O)c1,-7.0
CCC[C@H](C)NC(=O)[C@@H](C)N1CC[NH+](Cc2ccon2)CC1,-5.4
CC(C)(C)NS(=O)(=O)c1ccc(C(=O)NCC(=O)[O-])cc1,-6.6
N#Cc1ccc(S(=O)(=O)N[C@H](CN2CCOCC2)c2ccccc2)cc1,-7.3
N#Cc1cccc(NC(=O)NCc2nc(-c3ccccc3)cs2)c1,-7.3
C[C@@H](Sc1nccn1C)C(=O)c1ccc2c(c1)CCC2,-7.1
COc1cc(C(=O)[O-])cc(OC)c1OCc1csc(C)n1,-5.9
CCc1ccc(OCC(=O)Oc2ccc3c(c2)OCO3)cc1,-6.8
O=C(NC1CCCCC1)c1ccccc1-c1nc(-c2ccccc2F)no1,-7.5
C[C@H](NC(=O)NNc1ncccn1)c1cccc(N2CCCC2)c1,-8.0
COC(=O)c1ccc(CN2C[C@H](C)OC[C@H]2C)cc1,-6.3
C[C@H]1CCCN(c2ccc(C(=O)NNC(=O)C3CC3)cc2[N+](=O)[O-])C1,-6.9
COc1cccc(-c2c(C(=O)[O-])nnn2-c2ccc(OC(F)(F)F)cc2)c1,-6.8
CCCC(=O)N[C@@H]1CCCN(C(=O)c2csc(-c3ccc(Cl)c(Cl)c3)n2)C1,-6.7
Cc1ccc(C(=O)N2CCC[C@H](C(=O)Nc3ccc(Cl)nn3)C2)cc1,-7.7
CC(C)c1nc([C@@H](C)NC(=O)CCNC(=O)c2cccs2)cs1,-6.6
CCS(=O)(=O)c1ccc(-c2ccc(NS(=O)(=O)c3ccc(F)c(C)c3)cc2)nn1,-6.8
CN1CCO[C@H](C(=O)NCc2ccnc(OC(C)(C)C)c2)C1,-6.1
CCCc1cc(NC(=O)[C@H](C)CCC)n(C)n1,-5.8
O=C(C[C@H]1CCCc2ccccc21)NCCCn1ccccc1=O,-6.3
CCCOC[C@@H](O)c1ccc(Cl)cc1F,-5.3
CSc1ccc(CNC(=O)c2cccn3c(=O)c4ccccc4nc23)cc1,-7.3
CCOC1CC[NH+](CCOc2ccc(C#N)cc2OC)CC1,-5.6
Cc1cc(C)c2c(c1)OCC[C@H]2NCCc1nc2cc(F)ccc2n1C,-8.3
COc1cc(NC2CC[NH+]([C@H]3CCN(C4CC4)C3=O)CC2)cc(OC)c1,-6.7
CCCNC(=O)CN(C)C(=O)CN1CC[S@](=O)C(C)(C)C1,-5.7
C[C@H](Sc1ccccc1F)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,-7.7
O=C(N[C@H]1CC[NH2+]C1)[C@@H]1C[C@H]2CC[C@@H]1C2,-5.0
CO[C@H](CNC(=O)C[C@H]1C=CCC1)c1cccc(Cl)c1,-6.0
Cc1oc(S(N)(=O)=O)cc1C(=O)NCc1cccc(OCC(C)C)c1,-7.1
O=C(Nc1ccc(-c2nccs2)cc1)N[C@@H]1CCCC[C@@H]1CO,-6.0
Cc1ccc(C(=O)Nc2ccc3nc([C@H]4CCCO4)[nH]c3c2)cn1,-6.8
C[C@@H]1COCCN1C(=O)NCc1ccccc1-c1ccc(C[NH+]2CCCC2)cc1,-8.1
NC(=S)c1ccc(C(F)(F)F)nc1N1CCCSCC1,-5.9
COc1ccc(CNC(=O)c2cc(S(=O)(=O)NC(C)(C)C)ccc2C)cc1,-7.0
c1cc(CSc2nc3ncccn3n2)c2c(c1)OCCO2,-7.7
CSc1cccc(NC(=O)[C@H](NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)C(C)C)c1,-6.8
Cc1cccc(CNC(=O)Nc2cc(S(C)(=O)=O)ccc2F)c1,-8.1
COc1ccc([C@H](O)CNC(=O)[C@H]2Cc3ccccc3C(=O)O2)cc1,-7.9
COc1ccc(/C=C/C(=O)N2CC(=O)Nc3ccccc32)cc1F,-7.8
Cc1nc(N2CCN(c3ccccc3)CC2)sc1C,-6.1
C/C(=N/NC(=O)Cc1ccccc1Cl)c1ccc(NC(=O)C(F)(F)F)cc1,-7.4
Cc1cc[n+]([C@H](C)C(=O)Nc2ccccc2Oc2ccccc2)cc1,-7.4
C[C@@H](O[C@H]1CC[C@H]([NH3+])C1)C(=O)NCc1ccco1,-6.1
CC1(C)CO[C@H](c2ccccc2)CN1Cc1cnn(C(C)(C)C)c1,-6.9
C[NH2+]Cc1ccccc1NC(=O)C1C(C)(C)C1(C)C,-6.5
COc1ccc(CN2C(=O)/C(=C/c3ccsc3)c3ccccc3C2=O)cc1,-6.8
O=C(Cc1csc(-c2ccccc2)n1)N1CCC[C@@H]2CCCC[C@@H]21,-7.1
Cc1cnn(-c2ccc([C@H](C)NC(=O)[C@@H]3CCCN3C(N)=O)cc2F)c1,-6.9
CCN(C(=O)[C@H](C)N1CC[NH+](CCC(C)C)CC1)C1CCCCC1,-5.5
COc1ccccc1/C=C(\C#N)C(=O)Nc1sc(=S)c2c(c1C#N)CC[C@@H](C)C2,-6.5
C#CCOc1ccc(/C=N/NC(=O)C2CCCCC2)cc1Br,-6.0
COc1ccc(OCC(=O)Nc2cccc3cnccc23)cc1,-7.8
CC[C@H](C(=O)N1CCCSC[C@H]1C[NH+](C)C)c1ccccc1,-6.5
O=C(NN1C(=O)CCC1=O)c1ccccc1[N+](=O)[O-],-6.7
S=C(NCc1ccco1)Nc1ccc(Nc2ccccc2)cc1,-6.8
CCOCCNc1ccc([N+](=O)[O-])c(N)n1,-6.3
C[C@H]1CCN(C(=O)NC2CCN(c3cccc(F)c3)CC2)C[C@H]1O,-6.7
Cc1cc(COC(=O)c2cccc(C#N)c2)no1,-6.2
O=C(NCCc1ccccn1)[C@@H](Sc1ccccc1)c1ccccc1,-7.4
CN(CC[NH+](C)C)C(=O)Nc1cccc(C(=O)N2CCSCC2)c1,-6.6
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1F,-7.6
C[C@H](NC(=O)N[C@@H](C)c1ccc(Cl)cc1Cl)c1cccs1,-7.6
Cc1ccc(N2C[C@@H](C(=O)NCCS(=O)(=O)N3CCc4ccccc4C3)CC2=O)cc1,-7.0
O=C(NCCc1cccs1)c1cccn1-c1nnc(N2CCCC2)s1,-7.2
Nc1ccc(SCc2cc(=O)c(O)co2)cc1F,-7.0
Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)/C=C/c3ccccc3F)CC2)c1,-8.2
CC[C@H]([NH3+])Cc1ncc(-c2ccc(C)cc2)cn1,-6.0
CC(C)c1ccc(NC(=O)N2CCO[C@@H](c3cccc(F)c3)C2)cc1,-7.9
O=C(NCCCn1cccn1)Nc1ccc(-c2nc3ccccc3s2)cc1,-7.9
CC(C)=CC(=O)Nc1c(F)cccc1Br,-5.0
COc1ccccc1[C@@H]1CCCN1C(=O)/C=C/c1ccc2ccccc2n1,-6.8
CC[C@@H]1CC[C@@H]([NH+]2CCN(c3nccs3)CC2)C1,-5.7
O=C(c1ccc(-n2cccc2)nc1)N1CCCN(c2ncccn2)CC1,-7.5
OCc1cccc(Nc2ncnc3sc4c(c23)CCC4)c1,-7.8
CC(C)c1nnc(NC(=O)c2cc(F)ccc2O)s1,-7.2
Cn1ccs/c1=N\C(=O)CCN1C(=O)[C@@H]2CC=CC[C@H]2C1=O,-6.3
C[C@@H](C[C@@H]1CCC[NH2+]1)Nc1cccc2ccccc12,-6.3
C[C@@H]1CCCC[C@@H]1OCC(=O)NCCN1C(=O)CCCC1=O,-5.8
O=C(c1ccc(S(=O)(=O)Cc2cc(F)ccc2F)c([N+](=O)[O-])c1)N1CCCCC1,-7.3
Cc1cc(C)c2ccc(NN)nc2c1O,-7.1
CCn1nnc2cc(-c3noc(-c4ccnn4C)n3)ccc21,-6.4
O=C1[C@H]2CCCCN2C(=O)CN1Cc1sccc1Br,-6.5
Cc1ccccc1-n1c(N2CCOCC2)nnc1S(=O)(=O)Cc1noc(CC(C)C)n1,-7.5
CCCOc1ccc([C@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@H]2C(=O)c2ccc(C)cc2)cc1,-7.1
CCN(Cc1cccc(C)n1)C(=O)[C@@H](C[NH3+])C(C)C,-5.6
Cc1ncc2c(c1CNC(=O)c1ccccc1-c1ncc[nH]1)CC[NH2+]C2,-8.9
CC(=O)C1=C([O-])C(=O)N(c2cccc(C(=O)[O-])c2)[C@@H]1c1ccc([N+](=O)[O-])cc1,-7.5
Cn1ncc2c1CCC[C@@H]2[NH2+][C@@H]1CCc2c(F)ccc(Br)c21,-6.9
Cn1nnnc1SCC(=O)Nc1ccc(Cl)c(Cl)c1,-6.7
O=C(N[C@H]1CC[NH2+]C1)[C@H]1CCCO[C@@H]1c1ccccc1,-6.6
CCS[C@H]1CC[C@H]([NH+](C)CC(=O)Nc2cc(C)nn2C)C1,-6.2
CC(C)Cc1ccc(C(=O)CSc2nncs2)cc1,-5.8
CC[NH+]1CCN([C@H](C)CNC(=O)c2ccc(F)cc2Br)CC1,-6.6
CNC(=O)c1ccccc1NC(=O)C[C@H](O)c1cccc(F)c1,-7.3
CC(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,-8.0
CSc1ccc([C@@H]2OCCC[C@@H]2CCl)cc1,-5.2
Cc1cccc(N2CCN(C(=O)Cn3cc(NC(=O)CSc4ccccc4)cn3)CC2)n1,-7.7
COc1ccc(Cl)c(S(=O)(=O)/N=C(\[O-])c2cc(C)sc2C)c1,-6.8
CCCc1ccc(OC)c([C@H](N)C[NH3+])c1,-5.1
Cc1cc(C)cc(NC(=O)CC(C)C)c1,-6.0
COCC[NH2+]Cc1ncoc1-c1cc(C)nn1C,-5.6
COc1ccc([C@@H](C)N(C)C(=O)c2ccc(Cl)nc2Cl)cc1,-6.8
COC(=O)Nc1ccc(NC(=O)[C@H](c2ccccc2)C(C)C)cc1,-6.9
Cc1ccc(SCC(=O)N2CCCCC2)cc1,-6.2
COc1ccc(NC(=O)C[C@H](c2ccco2)n2cccc2)cc1OC,-6.9
CCc1ccc(CN(C)C(=O)CCc2c(C)[nH]c(=O)c(C#N)c2C)cc1,-6.5
O=C(CCBr)NCc1c(F)cccc1Cl,-5.7
COc1ccc(OCCn2c(C[NH+]3CCCC3)nc3ccccc32)cc1,-7.1
Cc1cc(=O)c(C(=O)N[C@H](Cc2ccccc2)C2CCCC2)c[nH]1,-7.4
Cc1nc(C(C)(C)[NH2+]CC(=O)N2CCN(c3ncccn3)CC2)sc1C,-7.1
C#CCOC(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2,-6.8
CO[C@@]1(C)C[C@@H](N(C)C(=O)c2cccc(F)c2F)C1(C)C,-5.6
CCNc1nc(Cc2nccs2)nc(N2CCOCC2)n1,-6.8
O=C(CN1C(=O)C(=O)N(C2CCCC2)C1=O)Nc1ccc(F)cc1Cl,-7.1
O=Cc1cc(Cl)ccc1C(=O)[O-],-5.1
Cc1ccc(NC(=O)C(=O)N2CCC[C@H]2CCC(C)C)c(Cl)n1,-6.4
C[C@@H](CCc1ccccc1)NC(=O)c1cc(S(N)(=O)=O)ccc1Cl,-7.0
CCN(Cc1cccc(C)c1)C(=O)[C@@H]1CCCN1C(=O)c1ccccn1,-6.7
COC(=O)[C@H]1CN(C(=O)Nc2ccc(C)cc2)C[C@@H]1C,-6.0
Cc1nccc(C(=O)N2CCC[C@@H](n3cc[nH+]c3C)C2)n1,-6.9
CCNC(=O)[C@@H]1CCCN(C(=O)NCc2ccccc2CC)C1,-6.2
C[NH+](C)[C@@H](CNS(=O)(=O)c1cc(C(F)(F)F)ccc1Cl)c1ccco1,-6.9
O=C1CCCN1C1CCN(S(=O)(=O)CC2CCC2)CC1,-6.0
C=C(C)COc1cccc(NC(=O)C2CCN(C(=O)N(C)C)CC2)c1,-7.4
CCCOc1ccccc1NC(=O)[C@@H]1CC[C@@H](C[NH3+])O1,-6.2
COc1ccccc1[C@@H](CNS(=O)(=O)c1cc(C)ccc1C)[NH+]1CCCCC1,-7.6
CN(C)S(=O)(=O)c1cccc(NC(=O)Cc2ccc(OC(F)F)cc2)c1,-7.1
Cc1ccccc1NC(=O)CSc1nc2cc3c(cc2cc1C#N)OCCO3,-7.9
Cc1noc(CNC(=O)CCc2ccc(Br)c(C)c2)n1,-7.1
Cc1ccccc1N(C)C(=O)[C@@H]1CCC[NH2+][C@@H]1C,-6.0
COc1cccc(NC(=O)C(=O)N/N=C\c2ccc(Cl)cc2Cl)c1,-7.3
Cc1cccc(-c2nnc(SC[C@H](O)CO)n2C)c1,-6.0
COc1coc(C(=O)Nc2ccccc2SC)cc1=O,-6.5
COc1ccc([C@@H]2C(C(=O)Nc3ccc(Cl)cc3)=C(C)Nc3nc(C(F)(F)F)nn32)cc1,-7.4
CCC[NH2+][C@@]1(C(=O)[O-])CC[C@@H](Sc2ccc(OC)cc2)C1,-5.7
COc1cccc([C@H](NC(=O)/C=C/c2c(F)cccc2Cl)c2nccn2C)c1,-8.0
O=C(Cc1ccc(-c2ccccc2)cc1)OCC(=O)c1ccc2c(c1)OCCO2,-6.4
C[C@@H]1CN(CCC2([NH3+])CCC2)C[C@@H](C)S1,-4.9
NNC(=O)c1ccc(CSc2cc3ccccc3[nH]2)s1,-7.6
C=CCn1c([C@H](C)NC(=O)COc2cc(C)ccc2C)nc2ccccc21,-7.4
CCN1C(=O)C[C@@H](C(=O)Nc2ccc(OC(F)(F)Cl)cc2)S/C1=N\c1ccc(OC)cc1,-7.1
O=S(=O)(NCc1ccc2c(c1)OCCO2)C1CCOCC1,-6.2
CCOC(=O)N1CCN(C(=O)Cc2csc(Nc3ccc(S(C)(=O)=O)cc3)n2)CC1,-6.8
Cc1nn(-c2ccc(C(=O)NC3CC3)cc2)c(C)c1Cl,-7.2
CC[C@@H](C)C(=O)N(C)[C@@H]1CC[NH+](CC)C[C@@H]1C,-4.8
O=C(c1ccnc(Cl)c1)N1CCOc2ccc(C[NH+]3CCc4ccccc4C3)cc2C1,-8.3
Cc1ncc(C(=O)N(C)C)c(C2CCC(CNC(=O)c3ccccc3F)CC2)n1,-7.8
CCC[C@]1(C2CCN(C(=O)c3cccc(F)c3)CC2)NC(=O)N(C[C@H]2CCCO2)C1=O,-7.4
CC(C)NC(=O)CN1C[C@@H](C)Sc2ccccc21,-6.7
COc1ccc(C(=O)CNC2=[NH+]CCCCC2)cc1,-7.0
CC(C)[C@@H](C(=O)NC[C@@H]1CCS(=O)(=O)C1)N1C[C@H](C)O[C@H](C)C1,-5.7
O=C(c1cnc([C@H]2CCCO2)s1)N1CCSC2(CCCCC2)C1,-6.1
C[C@@H]([NH2+]CC1(N2CCCCC2)CCOCC1)c1ccc(F)cc1N(C)C,-6.6
C[C@H](O)CCNC(=O)c1coc(COc2ccc3ncccc3c2)n1,-6.9
CCC[C@H](C)N1C[C@H](C(=O)NCCc2cccc(F)c2)CC1=O,-6.2
COC(=O)c1sccc1C[NH+](C[C@@H]1C[C@@H]1C)C(C)C,-5.0
C[NH+](C)[C@H](CNC(=O)CCc1cc(Cl)cs1)c1ccco1,-5.8
Cc1c(Cl)cccc1-n1c(SCCNS(C)(=O)=O)nc2ccccc2c1=O,-7.3
Cc1noc(CCC(=O)NC[C@@H]2C[C@]23CCc2ccccc23)n1,-7.4
Cc1noc(-c2ccccc2C(=O)NC[C@](C)(O)c2ccc(F)cc2)n1,-7.9
Cc1ccc([C@](C)(O)CNC(=O)[C@H](C)Sc2nnnn2C2CC2)o1,-6.8
Cc1cc(F)cc(S(=O)(=O)N2CCC(N3CCO[C@H](C)C3)CC2)c1,-7.0
CC1(C)CC(=O)C=C(NNC(=O)c2cccc(Cl)c2)C1,-6.7
CC[NH2+]Cc1cnn(Cc2ccccc2Cl)c1C1CC1,-5.7
Cc1ccc(F)cc1NC(=O)N[C@@H]1CCCN(S(C)(=O)=O)C1,-7.0
CCc1c(NC(=O)N2CC[C@@H](C)[C@H](O)C2)noc1-c1ccc(Cl)s1,-6.7
C[C@@H](C(=O)NN)[C@@H](C)[NH+](CCC#N)C1CC1,-4.9
COCCCC(=O)NCc1ccc(C#CC[NH3+])cc1,-5.1
O=C([O-])Cc1csc(NC(=O)Cc2cc[nH]n2)n1,-6.0
Cc1ncsc1-c1nc(-c2ccc(O)cc2)no1,-7.2
CNC(=O)C[NH+]1CCC(CN(C)C(=O)NC2CCC(C)(C)CC2)CC1,-6.5
Cn1ccc(-c2nnc(NC(=O)c3cc4cc([N+](=O)[O-])ccc4s3)o2)n1,-7.1
COCc1ccc(C(=O)N2C[C@H](CO)C[C@H](CN3CCOCC3)C2)o1,-6.2
C[C@H](CCO)N(Cc1ccccc1)C(=O)[C@H]1C[C@@H]1c1c(F)cccc1F,-6.5
CC(C)Cc1nnc(NC(=O)c2cn(C)nc2C(C)(C)C)s1,-6.5
COc1cc(/C=C/C(=O)Nc2ccc(-c3c[nH+]c4n3CCC4)cc2)cc(OC)c1OC,-6.6
C/C=C/CS(=O)(=O)[C@@H](C)C(=O)N[C@@H](C)CC,-4.8
ClC[C@H]1CCO[C@H]1c1cc(Br)c2c(c1)OCCCO2,-5.9
Cc1ccc(-c2noc(CCC[NH+]3CCCN(C(=O)c4ccccn4)CC3)n2)cc1F,-7.0
CC[C@@](C)([C@H](NC)c1cccc(OC)c1)[NH+]1CCCCC1,-5.9
